"","año","codigo_ine","ccaa","prov","porcentaje_prp","degurba","ln_densidad","distancia_capital","mayores_65","porcentaje_inmigrantes","abstencion_previa","renta","porcentaje_parados"
"93931","2015","31124","Comunidad Foral de Navarra","Navarra",19.375,"Rural areas",1.52229030292393,22.27,27.3092369477912,0.401606425702811,33.4928229665072,15462,3.4
"93951","2015","31125","Comunidad Foral de Navarra","Navarra",25.9259259259259,"Rural areas",3.01545957196159,40.49,25.3012048192771,0.602409638554217,36.0594795539034,12171,9.2
"93971","2015","31126","Comunidad Foral de Navarra","Navarra",23.2758620689655,"Rural areas",2.31904012947402,19.52,20.1388888888889,1.15740740740741,33.6021505376344,14137,6.6
"93991","2015","31127","Comunidad Foral de Navarra","Navarra",16.8421052631579,"Rural areas",3.00566866472684,25.74,17.4418604651163,0,38.6206896551724,15014,6.5
"94011","2015","31128","Comunidad Foral de Navarra","Navarra",24.3346007604563,"Rural areas",1.1691731728729,65.81,27.906976744186,1.05708245243129,35.7142857142857,25555,1.8
"94031","2015","31129","Comunidad Foral de Navarra","Navarra",10.03861003861,"Rural areas",3.50274011880256,36.08,16.504854368932,0.388349514563107,29.6296296296296,11429,7.5
"94051","2015","31130","Comunidad Foral de Navarra","Navarra",20.873786407767,"Rural areas",3.68130880545289,40.01,22.680412371134,3.8659793814433,33.2288401253918,11728,8.1
"94071","2015","31131","Comunidad Foral de Navarra","Navarra",20.9302325581395,"Rural areas",3.12418322985037,12.69,12.8095644748079,1.7933390264731,27.4673008323424,22169,5.3
"94091","2015","31132","Comunidad Foral de Navarra","Navarra",13.3928571428571,"Rural areas",1.09331715673626,21.27,25.9887005649718,2.82485875706215,22.5,15329,6.3
"94111","2015","31133","Comunidad Foral de Navarra","Navarra",13.7931034482759,"Rural areas",1.92420636727855,51.78,37.2549019607843,0,29.1666666666667,NA,0
"94131","2015","31134","Comunidad Foral de Navarra","Navarra",15.5038759689922,"Rural areas",1.87942918602814,41.94,36.6336633663366,2.97029702970297,31.2820512820513,12460,3.5
"94151","2015","31135","Comunidad Foral de Navarra","Navarra",9.67741935483871,"Rural areas",0.793057480047595,46.63,47.5728155339806,6.79611650485437,25,NA,6.2
"94171","2015","31136","Comunidad Foral de Navarra","Navarra",37.8205128205128,"Rural areas",2.86500945897615,10.8,13.7432188065099,2.53164556962025,35.3881278538813,12662,6
"94191","2015","31137","Comunidad Foral de Navarra","Navarra",20,"Rural areas",2.10561334145962,32.63,23.8095238095238,0.432900432900433,49.7674418604651,11577,3.3
"94211","2015","31138","Comunidad Foral de Navarra","Navarra",18.2242990654206,"Rural areas",4.72804234707624,33.02,15.5926809864757,5.33015115354018,30.9904153354633,14151,6.1
"94231","2015","31139","Comunidad Foral de Navarra","Navarra",26.530612244898,"Rural areas",1.44640843284395,50.58,32.3863636363636,0,43.6046511627907,12885,5.7
"94251","2015","31140","Comunidad Foral de Navarra","Navarra",11.25,"Rural areas",2.19120666242566,21.86,25.1655629139073,0.662251655629139,22.2222222222222,14023,5.1
"94271","2015","31141","Comunidad Foral de Navarra","Navarra",26.1538461538462,"Rural areas",1.8163848963578,70.45,31.496062992126,0.78740157480315,24.2424242424242,11162,6.4
"94291","2015","31142","Comunidad Foral de Navarra","Navarra",18.9926547743966,"Rural areas",3.27261529117838,34.34,18.6332350049164,10.275319567355,37.2141372141372,11381,8.1
"94311","2015","31143","Comunidad Foral de Navarra","Navarra",21.0526315789474,"Rural areas",2.67598633013173,49.85,41.9642857142857,2.67857142857143,40.9523809523809,19756,7.3
"94331","2015","31144","Comunidad Foral de Navarra","Navarra",16.3522012578616,"Rural areas",2.21893773811766,29.32,27.9187817258883,1.6243654822335,39.4047619047619,14319,4
"94351","2015","31145","Comunidad Foral de Navarra","Navarra",9.77443609022556,"Rural areas",2.49395990183399,59.6,32.5242718446602,0.485436893203883,25.4335260115607,11679,1.8
"94371","2015","31146","Comunidad Foral de Navarra","Navarra",17.8571428571429,"Rural areas",1.10092917803391,29.58,38.6363636363636,0,26.0869565217391,NA,4.5
"94391","2015","31147","Comunidad Foral de Navarra","Navarra",25.6756756756757,"Rural areas",2.58451105072467,14.88,26.3636363636364,0,21.3592233009709,17027,2.7
"94411","2015","31148","Comunidad Foral de Navarra","Navarra",28.3582089552239,"Rural areas",2.99096776041328,47.35,33.6734693877551,1.02040816326531,30.3030303030303,13812,11.7
"94431","2015","31149","Comunidad Foral de Navarra","Navarra",15.6394963552021,"Rural areas",3.89954020981242,37.59,18.8019390581717,1.24653739612188,31.7093658126837,13770,6.1
"94451","2015","31150","Comunidad Foral de Navarra","Navarra",35.7615894039735,"Rural areas",0.925661127022466,25.06,24.4813278008299,0,30.3418803418803,14242,3.3
"94471","2015","31151","Comunidad Foral de Navarra","Navarra",36.1702127659575,"Rural areas",1.21090917713633,30.67,43.8356164383562,6.84931506849315,36.3636363636364,NA,5.9
"94491","2015","31152","Comunidad Foral de Navarra","Navarra",23.5112936344969,"Rural areas",2.83099553463513,45.12,30.6306306306306,4.68468468468468,28.6628733997155,11903,9.9
"94511","2015","31153","Comunidad Foral de Navarra","Navarra",23.36578581363,"Rural areas",3.90001938185615,49.8,19.4018964259664,1.38584974471189,33.0365093499555,13098,5.7
"94531","2015","31154","Comunidad Foral de Navarra","Navarra",35.2459016393443,"Rural areas",2.61821772641487,29.22,26.4367816091954,0.766283524904214,41.9213973799127,12832,7.9
"94551","2015","31155","Comunidad Foral de Navarra","Navarra",24.1935483870968,"Rural areas",2.7547020476105,38.93,28.7128712871287,4.95049504950495,29.1666666666667,13541,11.8
"94571","2015","31156","Comunidad Foral de Navarra","Navarra",27.4611398963731,"Rural areas",1.57958402613329,15.15,17.6100628930818,0.943396226415094,24.6268656716418,13874,8.2
"94591","2015","31157","Comunidad Foral de Navarra","Navarra",24.5458386142797,"Rural areas",4.64972303903022,57.39,19.7426703227167,6.03248259860789,31.735351836277,10897,12.9
"94611","2015","31158","Comunidad Foral de Navarra","Navarra",31.25,"Rural areas",1.21434264538779,24.23,17.9738562091503,1.30718954248366,34.0909090909091,14101,8.2
"94631","2015","31159","Comunidad Foral de Navarra","Navarra",23.9766081871345,"Rural areas",3.15737906913626,35.61,25.0555967383247,1.03780578206079,25.3886010362694,13684,6.4
"94651","2015","31160","Comunidad Foral de Navarra","Navarra",26.25,"Rural areas",2.81314841342351,51.12,22.962962962963,0.740740740740741,16.2162162162162,12556,16.5
"94671","2015","31161","Comunidad Foral de Navarra","Navarra",33.8345864661654,"Rural areas",3.50521893095463,24.55,19.212962962963,0.231481481481481,21.8068535825545,14260,9
"94691","2015","31162","Comunidad Foral de Navarra","Navarra",11.1111111111111,"Rural areas",2.21746906639221,68.4,30.188679245283,0,33.9622641509434,NA,6.2
"94711","2015","31163","Comunidad Foral de Navarra","Navarra",21.0893854748603,"Rural areas",4.85174335972263,52.83,19.0357142857143,11.8928571428571,27.390438247012,11225,11.1
"94731","2015","31164","Comunidad Foral de Navarra","Navarra",18.0616740088106,"Rural areas",3.32943738527065,52.66,30.8641975308642,10.4252400548697,23.5099337748344,12803,8.1
"94751","2015","31165","Comunidad Foral de Navarra","Navarra",24.5737211634905,"Rural areas",3.82520887947296,60.17,22.7133722546567,4.17014178482068,26.9874476987448,10330,10.7
"94771","2015","31166","Comunidad Foral de Navarra","Navarra",17.3913043478261,"Rural areas",2.24489017876395,52,29.5819935691318,2.57234726688103,33.2116788321168,13298,8.9
"94791","2015","31167","Comunidad Foral de Navarra","Navarra",28.0730897009967,"Rural areas",3.28666619364863,27.38,21.3270142180095,1.70616113744076,30.151338766007,13358,7
"94811","2015","31168","Comunidad Foral de Navarra","Navarra",20.9424083769633,"Rural areas",2.55614520798995,41.14,31.2714776632302,2.06185567010309,33.1983805668016,14656,9.8
"94831","2015","31169","Comunidad Foral de Navarra","Navarra",16.6892808683853,"Rural areas",4.74758074602022,64.98,18.2370820668693,12.4924012158055,29.0590809628009,10024,11.9
"94851","2015","31170","Comunidad Foral de Navarra","Navarra",28.9473684210526,"Rural areas",3.05211448667433,55.88,28.5714285714286,0,13.0434782608696,NA,12.5
"94871","2015","31171","Comunidad Foral de Navarra","Navarra",30.7692307692308,"Rural areas",2.65080434484733,39.75,27.2727272727273,3.42384887839433,29.4037940379404,12300,9.3
"94891","2015","31172","Comunidad Foral de Navarra","Navarra",24.2857142857143,"Rural areas",3.03452095865585,15.95,14.8936170212766,0.638297872340425,21.3333333333333,14315,9.4
"94911","2015","31173","Comunidad Foral de Navarra","Navarra",14.7710487444609,"Rural areas",4.61742241030621,94.22,28.5323609845032,5.01367365542388,14.4154370034052,11080,7.9
"94931","2015","31174","Comunidad Foral de Navarra","Navarra",24.6575342465753,"Rural areas",2.66916435672972,37.13,24.8062015503876,0,37.3913043478261,12150,19.3
"94951","2015","31175","Comunidad Foral de Navarra","Navarra",20.4081632653061,"Rural areas",1.80528057338312,53.45,38.6363636363636,5.68181818181818,29.4871794871795,NA,12.5
"94971","2015","31176","Comunidad Foral de Navarra","Navarra",26.5570503238665,"Rural areas",5.67224122649066,85.63,17.1004685059865,7.80843310775638,28.0158444364422,9973,13.9
"94991","2015","31177","Comunidad Foral de Navarra","Navarra",36.5269461077844,"Rural areas",4.36860705067938,44.33,20.9631728045326,6.79886685552408,38.6363636363636,12700,12.4
"95011","2015","31178","Comunidad Foral de Navarra","Navarra",26.3888888888889,"Rural areas",2.41032245208776,52.5,16.3608562691131,10.7033639143731,26.8518518518518,11004,11.7
"95031","2015","31179","Comunidad Foral de Navarra","Navarra",20.8571428571429,"Rural areas",2.93175133080162,48.46,26.9716088328076,3.94321766561514,31.1827956989247,10480,13
"95051","2015","31180","Comunidad Foral de Navarra","Navarra",28.5714285714286,"Rural areas",3.80158290359809,16.7,25.5639097744361,1.12781954887218,27.5,15998,6.9
"95071","2015","31181","Comunidad Foral de Navarra","Navarra",12.9310344827586,"Rural areas",0.453732766150161,44.84,36.4238410596026,0,27.9761904761905,17935,8.6
"95091","2015","31182","Comunidad Foral de Navarra","Navarra",40.7407407407407,"Rural areas",1.56403631835762,55.56,28.8888888888889,0,37.7777777777778,NA,15.4
"95111","2015","31183","Comunidad Foral de Navarra","Navarra",22.887323943662,"Rural areas",3.81876541132826,20.26,15.8185840707965,1.65929203539823,22.6386806596702,14301,8.7
"95131","2015","31184","Comunidad Foral de Navarra","Navarra",7.31707317073171,"Rural areas",2.97147085966671,46.26,29.6875,0,9.09090909090909,NA,10.5
"95151","2015","31185","Comunidad Foral de Navarra","Navarra",9.1715976331361,"Rural areas",1.46331030736671,49.76,33.0357142857143,0.892857142857143,30.3142329020333,13622,3.4
"95171","2015","31186","Comunidad Foral de Navarra","Navarra",25.6038647342995,"Rural areas",2.73187802941226,13.02,12.7027027027027,0.27027027027027,31.438127090301,13068,7.5
"95191","2015","31187","Comunidad Foral de Navarra","Navarra",17.3913043478261,"Rural areas",2.85646431670104,30.81,20.5673758865248,3.54609929078014,44.2622950819672,12156,3.3
"95211","2015","31188","Comunidad Foral de Navarra","Navarra",29.8245614035088,"Rural areas",2.9839667482075,9.88,16.4556962025316,1.89873417721519,24.8648648648649,11797,5.1
"95231","2015","31189","Comunidad Foral de Navarra","Navarra",24.2718446601942,"Rural areas",4.37228504466509,45.7,21.3815789473684,3.61842105263158,39.3816110659072,12564,10
"95251","2015","31190","Comunidad Foral de Navarra","Navarra",14.2857142857143,"Rural areas",2.42047037955288,45.27,38.7755102040816,0,29.1666666666667,NA,3.8
"95271","2015","31191","Comunidad Foral de Navarra","Navarra",31.5743183817062,"Rural areas",3.83783787266881,41.11,19.7850012797543,2.66188891732787,25.1194539249147,12651,9.3
"95291","2015","31192","Comunidad Foral de Navarra","Navarra",45.0381679389313,"Rural areas",1.5662491075044,19.62,14.3589743589744,1.53846153846154,27.7027027027027,15586,2.3
"95311","2015","31193","Comunidad Foral de Navarra","Navarra",30.4990757855823,"Rural areas",3.78796946232764,9.38,15.0384193194292,1.37211855104281,26.1432926829268,14180,6.7
"95331","2015","31194","Comunidad Foral de Navarra","Navarra",26.9767441860465,"Rural areas",2.39684499417528,17.12,17.8484107579462,0.733496332518337,31.1688311688312,12863,8.6
"95351","2015","31195","Comunidad Foral de Navarra","Navarra",15.625,"Rural areas",0.906336178845301,41.63,28.2178217821782,0,31.7204301075269,12759,4.2
"95371","2015","31196","Comunidad Foral de Navarra","Navarra",35.2941176470588,"Rural areas",1.54110398165751,37.07,40.4761904761905,0,12.5,NA,0
"95391","2015","31197","Comunidad Foral de Navarra","Navarra",37.2881355932203,"Rural areas",2.54703488431915,24.44,20.6521739130435,0,15.9420289855072,NA,7.4
"95411","2015","31198","Comunidad Foral de Navarra","Navarra",27.5862068965517,"Rural areas",1.38276234384692,47.72,17.3913043478261,0,13.1578947368421,NA,0
"95431","2015","31199","Comunidad Foral de Navarra","Navarra",8.16326530612245,"Rural areas",1.84614100014563,30.1,42.483660130719,1.96078431372549,36.0248447204969,17397,3.6
"95451","2015","31200","Comunidad Foral de Navarra","Navarra",31.7757009345794,"Rural areas",2.96201075821454,35.48,22.3060344827586,1.93965517241379,30.9305373525557,12556,13.2
"95471","2015","31201","Comunidad Foral de Navarra","Navarra",26.8747879199186,"Cities and suburbs",8.96079046172489,0,20.2549871587364,5.05736445191036,28.1209834570256,14498,11.5
"95491","2015","31202","Comunidad Foral de Navarra","Navarra",27.1959459459459,"Cities and suburbs",4.19266433890723,52.41,16.6979362101313,6.34487463755756,29.0322580645161,12052,9.7
"95511","2015","31203","Comunidad Foral de Navarra","Navarra",10.3448275862069,"Rural areas",0.210385704130215,60.84,32.3529411764706,0,16.6666666666667,NA,0
"95531","2015","31204","Comunidad Foral de Navarra","Navarra",12.9032258064516,"Rural areas",1.07855554671832,49.72,51.2820512820513,0,22.2222222222222,NA,11.1
"95551","2015","31205","Comunidad Foral de Navarra","Navarra",26.6457680250784,"Rural areas",2.48958878402212,43.68,31.8982387475538,1.76125244618395,27.9569892473118,12488,12
"95571","2015","31206","Comunidad Foral de Navarra","Navarra",27.8447121820616,"Rural areas",4.26226351183956,18.98,15.7203690560681,5.39389638041164,27.032227032227,11491,10.7
"95591","2015","31207","Comunidad Foral de Navarra","Navarra",21.0526315789474,"Rural areas",2.78257083033042,27.52,23.2352941176471,0.294117647058824,29.2857142857143,12186,11.7
"95611","2015","31208","Comunidad Foral de Navarra","Navarra",26.3825469304921,"Rural areas",4.84832370458678,93.21,17.578548212351,10.9154929577465,22.1833721833722,10258,11.2
"95631","2015","31209","Comunidad Foral de Navarra","Navarra",42.5925925925926,"Rural areas",0.637617708501751,40.07,27.7456647398844,0,32.258064516129,17712,7.4
"95651","2015","31210","Comunidad Foral de Navarra","Navarra",11.1888111888112,"Rural areas",1.76193546044943,57.06,29.5154185022026,0,22.8310502283105,16702,5.8
"95671","2015","31211","Comunidad Foral de Navarra","Navarra",0,"Rural areas",0.73935710489783,35.72,28.125,9.375,44,NA,0
"95691","2015","31212","Comunidad Foral de Navarra","Navarra",15.3153153153153,"Rural areas",2.55581348908891,34.14,41.1042944785276,0,32.3699421965318,13531,7.3
"95711","2015","31213","Comunidad Foral de Navarra","Navarra",21.4285714285714,"Rural areas",2.56198087363644,31.93,21.551724137931,0,49.1228070175439,12876,6.4
"95731","2015","31214","Comunidad Foral de Navarra","Navarra",18.8405797101449,"Rural areas",2.13268704937801,19.25,15.3846153846154,0,32.6315789473684,13373,2.7
"95751","2015","31215","Comunidad Foral de Navarra","Navarra",18.8929001203369,"Cities and suburbs",5.68014680126992,56.63,15.4293092317624,6.45577792123951,26.7215244694673,11417,10.3
"95771","2015","31216","Comunidad Foral de Navarra","Navarra",30.9103994242533,"Rural areas",4.30124830869226,41.4,20.5776892430279,2.58964143426295,30.9895167476349,13024,8.4
"95791","2015","31217","Comunidad Foral de Navarra","Navarra",30.5676855895196,"Rural areas",2.00350901475823,33.6,38.1720430107527,4.03225806451613,32.9842931937173,13208,13
"95811","2015","31219","Comunidad Foral de Navarra","Navarra",16.1290322580645,"Rural areas",1.993084130354,58.11,31,1,19.3548387096774,11259,10
"95831","2015","31220","Comunidad Foral de Navarra","Navarra",20.6666666666667,"Rural areas",3.26731675389037,48,25.8136924803591,3.25476992143659,24.254215304799,11495,9.3
"95851","2015","31221","Comunidad Foral de Navarra","Navarra",22.5334957369062,"Rural areas",5.25150129518991,35.6,14.7768395657419,2.89505428226779,34.5177664974619,13962,9.1
"95871","2015","31222","Comunidad Foral de Navarra","Navarra",16.6666666666667,"Rural areas",1.00982926718249,44.87,31.7460317460317,0,31.3432835820896,NA,2.4
"95891","2015","31223","Comunidad Foral de Navarra","Navarra",20.2445652173913,"Rural areas",4.522283769487,57.55,25.6559766763848,5.90379008746356,24.928092042186,9105,10
